,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1199,Vanderbilt University,1,6871.0,Most difficult,11.0,3.80,745.0,730.0,67344.0,,,49816.0,,,16234.0,100.0,52794.0,22854.0
1200,VanderCook College of Music,1,122.0,Moderately difficult,100.0,2.97,495.0,20.0,45718.0,,,28434.0,,,12074.0,,19955.0,35559.0
1201,Vanguard University of Southern California,1,1848.0,Moderately difficult,40.0,3.29,510.0,533.0,47810.0,,,35100.0,,,9950.0,,16517.0,24840.0
1202,Vassar College,1,2446.0,Very difficult,25.0,Not reported,730.0,710.0,70590.0,,,56960.0,,,13550.0,100.0,55903.0,21473.0
1203,Vaughn College of Aeronautics and Technology,1,1538.0,Moderately difficult,82.0,82,527.5,545.0,47308.0,,,26640.0,,,14724.0,66.0,8860.0,37709.0
1204,Vermont Technical College,0,1610.0,Moderately difficult,69.0,3.19,555.0,610.0,,29541.0,42573.0,,15971.0,29003.0,10920.0,49.0,11876.0,24480.0
1205,Villa Maria College,1,596.0,Moderately difficult,81.0,2.55,,,,,,23010.0,,,,,,22658.0
1206,Villanova University,1,6966.0,Very difficult,36.0,4.09,680.0,665.0,70878.0,,,53308.0,,,14020.0,83.0,43152.0,35552.0
1207,Virginia Commonwealth University,0,24058.0,Moderately difficult,77.0,3.65,570.0,595.0,,29522.0,50170.0,,14490.0,35138.0,10428.0,57.0,13392.0,32617.0
1208,Virginia Military Institute,0,1722.0,Moderately difficult,53.0,3.67,590.0,600.0,,31244.0,58088.0,,18862.0,45706.0,9482.0,80.0,28137.0,31893.0
1209,Virginia Polytechnic Institute and State University,0,27811.0,Moderately difficult,65.0,4.04,650.0,635.0,,26764.0,44448.0,,13620.0,31304.0,8934.0,55.0,10709.0,31494.0
1210,Virginia State University,0,4165.0,Minimally difficult,94.0,2.85,,,,20264.0,30784.0,,9056.0,19576.0,11208.0,67.0,11649.0,28250.0
1211,Virginia Union University,1,1509.0,Moderately difficult,49.0,2.71,,,26396.0,,,17448.0,,,8598.0,48.0,14427.0,34216.0
1212,Viterbo University,1,1875.0,Moderately difficult,63.0,3.51,,,38030.0,,,27970.0,,,9060.0,,,
1213,Voorhees College,1,468.0,Moderately difficult,50.0,2.00,,,,,,,,,,52.0,7569.0,13383.0
1214,Wabash College,1,882.0,Moderately difficult,65.0,3.72,615.0,600.0,58770.0,,,44720.0,,,10500.0,97.0,40879.0,35726.0
1215,Wagner College,1,1812.0,Moderately difficult,70.0,3.60,,,62131.0,,,45380.0,,,13650.0,76.0,30427.0,
1216,Wake Forest University,1,5102.0,Very difficult,28.0,Not reported,680.0,670.0,73254.0,,,53322.0,,,16032.0,100.0,50820.0,36863.0
1217,Walla Walla University,1,1700.0,Moderately difficult,,3.53,,,39060.0,,,28035.0,,,7455.0,98.0,23436.0,32181.0
1218,Walsh College,1,893.0,Noncompetitive,,Not reported,,,,,,16935.0,,,,,,
1219,Walsh University,1,2009.0,Moderately difficult,78.0,3.49,530.0,,40660.0,,,29980.0,,,10680.0,69.0,16848.0,24753.0
1220,Warner Pacific College,1,400.0,Moderately difficult,63.0,3.25,480.0,510.0,37406.0,,,24500.0,,,9300.0,65.0,18596.0,26540.0
1221,Warner University,1,921.0,Minimally difficult,58.0,3.22,,,,,,,,,,,,22618.0
1222,Warren Wilson College,1,753.0,Moderately difficult,84.0,Not reported,,,51100.0,,,36280.0,,,10980.0,90.0,30095.0,25740.0
1223,Wartburg College,1,1498.0,Moderately difficult,76.0,3.55,550.0,540.0,55610.0,,,43930.0,,,9280.0,81.0,32244.0,39559.0
1224,Washburn University,0,5793.0,Noncompetitive,99.0,3.40,,,,18014.0,29084.0,,8870.0,19940.0,9144.0,38.0,9828.0,23552.0
1225,Washington Adventist University,1,1327.0,Moderately difficult,,Not reported,,,34530.0,,,23400.0,,,8930.0,38.0,10442.0,
1226,Washington and Lee University,1,1827.0,Most difficult,22.0,Not reported,710.0,705.0,70500.0,,,52455.0,,,13925.0,100.0,56056.0,21758.0
1227,Washington College,1,1484.0,Moderately difficult,48.0,3.65,585.0,600.0,63170.0,,,47006.0,,,12414.0,88.0,39951.0,32767.0
1228,Washington State University,0,18630.0,Moderately difficult,79.0,3.40,560.0,560.0,,27249.0,41675.0,,11391.0,25817.0,11356.0,64.0,13103.0,27094.0
1229,Wayland Baptist University,1,3543.0,Minimally difficult,98.0,3.33,500.0,493.0,33190.0,,,20070.0,,,7864.0,43.0,13003.0,29555.0
1230,Wayne State College,0,2757.0,Noncompetitive,100.0,3.30,,,,18863.0,24173.0,,6989.0,12299.0,7668.0,60.0,9940.0,
1231,Wayne State University,0,17322.0,Moderately difficult,67.0,3.36,550.0,560.0,,27590.0,43477.0,,13776.0,29663.0,10106.0,59.0,12149.0,28004.0
1232,Waynesburg University,1,1330.0,Moderately difficult,91.0,3.57,,,38500.0,,,25570.0,,,10520.0,81.0,21068.0,23944.0
1233,Webb Institute,1,98.0,Most difficult,35.0,4.00,775.0,700.0,70925.0,,,50175.0,,,15050.0,95.0,50500.0,17870.0
1234,Webber International University,1,627.0,Moderately difficult,49.0,2.91,497.5,507.5,41538.0,,,26116.0,,,9294.0,60.0,20779.0,27296.0
1235,Weber State University,0,27465.0,Noncompetitive,100.0,3.25,,,,20440.0,30227.0,,5840.0,15627.0,8400.0,,5560.0,20312.0
1236,Webster University,1,2544.0,Moderately difficult,47.0,3.51,,,41919.0,,,27900.0,,,11050.0,69.0,27407.0,29867.0
1237,Welch College,1,327.0,Noncompetitive,69.0,3.34,,,33684.0,,,19012.0,,,7704.0,71.0,5986.0,19688.0
1238,Wellesley College,1,2508.0,Most difficult,22.0,Not reported,720.0,720.0,70200.0,,,53732.0,,,16468.0,100.0,54894.0,16122.0
1239,Wells College,1,488.0,Moderately difficult,80.0,3.14,,,56650.0,,,40700.0,,,14100.0,81.0,35262.0,36804.0
1240,Wentworth Institute of Technology,1,4262.0,Moderately difficult,92.0,3.05,600.0,576.0,53390.0,,,33950.0,,,14190.0,55.0,20553.0,41429.0
1241,Wesley College,1,1661.0,Moderately difficult,63.0,2.71,,,,,,,,,,41.0,14765.0,
1242,Wesleyan College,1,725.0,Moderately difficult,48.0,3.37,485.0,531.0,36030.0,,,23770.0,,,10060.0,80.0,22938.0,33345.0
1243,Wesleyan University,1,3009.0,Most difficult,17.0,Not reported,710.0,695.0,75843.0,,,57004.0,,,15724.0,100.0,55385.0,23454.0
1244,West Chester University of Pennsylvania,0,14567.0,Moderately difficult,74.0,3.43,555.0,566.0,,23348.0,34922.0,,10412.0,21986.0,9216.0,42.0,7801.0,35464.0
1245,West Liberty University,0,2166.0,Minimally difficult,72.0,3.35,,,,18345.0,25985.0,,7380.0,15020.0,9320.0,73.0,7824.0,25000.0
1246,West Virginia State University,0,3571.0,Minimally difficult,98.0,3.14,485.0,484.0,,25443.0,34559.0,,8750.0,17866.0,12486.0,,,
1247,West Virginia University,0,22504.0,Moderately difficult,72.0,3.47,555.0,560.0,,23294.0,39388.0,,8856.0,24950.0,10918.0,,6737.0,32541.0
1248,West Virginia University Institute of Technology,0,1755.0,Minimally difficult,61.0,3.51,565.0,534.0,,22374.0,33558.0,,7464.0,18648.0,11390.0,,6617.0,28859.0
1249,West Virginia Wesleyan College,1,1320.0,Moderately difficult,71.0,3.52,532.5,555.0,46561.0,,,31640.0,,,8856.0,83.0,30345.0,31412.0
1250,Western Carolina University,0,9171.0,Moderately difficult,41.0,3.78,,,,17261.0,21261.0,,4220.0,8220.0,9682.0,60.0,11207.0,10038.0
1251,Western Connecticut State University,0,5028.0,Moderately difficult,79.0,3.12,550.0,564.0,,26896.0,38698.0,,11344.0,23146.0,13452.0,46.0,5781.0,35177.0
1252,Western Illinois University,0,6754.0,Moderately difficult,59.0,3.31,505.0,510.0,24513.0,,,11267.0,,,9630.0,65.0,13167.0,31326.0
1253,Western Kentucky University,0,17030.0,Minimally difficult,97.0,3.39,535.0,554.0,,22768.0,38662.0,,10602.0,26496.0,8343.0,21.0,14621.0,27443.0
1254,Western Michigan University,0,17936.0,Moderately difficult,82.0,3.37,530.0,548.0,,26009.0,28899.0,,12483.0,15373.0,10143.0,77.0,14863.0,47755.0
1255,Western New England University,1,2736.0,Moderately difficult,81.0,3.40,,525.0,53759.0,,,36804.0,,,13590.0,76.0,28388.0,46591.0
1256,Western New Mexico University,0,2219.0,Noncompetitive,100.0,2.50,,,,,,,,,,64.0,10491.0,20300.0
1257,Western Oregon University,0,4776.0,Moderately difficult,81.0,3.32,,,,23684.0,40559.0,,9540.0,26415.0,10415.0,59.0,10210.0,19246.0
1258,Western State Colorado University,0,2612.0,Moderately difficult,89.0,3.27,535.0,550.0,,24509.0,35981.0,,10436.0,21908.0,9704.0,67.0,10642.0,28036.0
1259,Western Washington University,0,15170.0,Moderately difficult,88.0,3.46,580.0,599.0,,24083.0,39495.0,,8132.0,23544.0,11466.0,96.0,16516.0,11907.0
1260,Westfield State University,0,5552.0,Moderately difficult,85.0,3.09,525.0,536.0,,25120.0,31200.0,,10429.0,16509.0,10948.0,55.0,8895.0,29050.0
1261,Westmont College,1,1277.0,Moderately difficult,62.0,3.83,610.0,630.0,64240.0,,,46594.0,,,14646.0,87.0,38684.0,35362.0
1262,Whitman College,1,1510.0,Very difficult,52.0,3.75,595.0,600.0,66282.0,,,51764.0,,,13118.0,92.0,40842.0,25356.0
1263,Whittier College,1,1732.0,Moderately difficult,76.0,3.55,555.0,566.5,63316.0,,,47886.0,,,13970.0,79.0,39482.0,32167.0
1264,Whitworth University,1,2355.0,Moderately difficult,91.0,3.63,590.0,600.0,61088.0,,,44940.0,,,11800.0,85.0,42556.0,29442.0
1265,Wichita State University,0,12398.0,Minimally difficult,97.0,3.42,578.5,561.0,,24043.0,33224.0,,8271.0,17452.0,11252.0,67.0,7724.0,24630.0
1266,Widener University,1,3345.0,Moderately difficult,70.0,3.45,555.0,555.0,111470.0,,,93706.0,,,14736.0,76.0,36170.0,
1267,Wilberforce University,1,307.0,Minimally difficult,38.0,Not reported,,,,,,,,,,,,
1268,Wiley College,1,925.0,Minimally difficult,40.0,2.53,,,,,,,,,,94.0,15186.0,12500.0
1269,Wilkes University,1,2455.0,Moderately difficult,75.0,3.57,570.0,574.0,55476.0,,,36194.0,,,14682.0,80.0,30725.0,
1270,Willamette University,1,1808.0,Very difficult,84.0,3.82,615.0,610.0,65964.0,,,52074.0,,,12940.0,80.0,38254.0,30740.0
1271,William Carey University,1,2090.0,Moderately difficult,93.0,Not reported,,,27952.0,,,12300.0,,,6267.0,90.0,15000.0,17500.0
1272,William Jessup University,1,1097.0,Moderately difficult,76.0,3.30,,,44945.0,,,33550.0,,,11320.0,75.0,29450.0,28686.0
1273,William Jewell College,1,803.0,Moderately difficult,46.0,3.60,575.0,584.0,49248.0,,,34450.0,,,10130.0,88.0,30180.0,32917.0
1274,William Paterson University,0,8838.0,Moderately difficult,92.0,3.06,505.0,520.0,,29245.0,37445.0,,13060.0,21260.0,11445.0,,11808.0,31105.0
1275,William Peace University,1,930.0,Moderately difficult,59.0,3.37,515.0,505.0,41600.0,,,30500.0,,,11100.0,,26208.0,7386.0
1276,William Penn University,1,1315.0,Moderately difficult,56.0,2.90,475.0,450.0,37704.0,,,25600.0,,,6952.0,82.0,17782.0,22169.0
1277,William Woods University,1,958.0,Moderately difficult,75.0,3.40,533.5,,41085.0,,,24185.0,,,9700.0,70.0,19080.0,33704.0
1278,Williams College,1,2073.0,Most difficult,13.0,Not reported,745.0,729.0,75520.0,,,57280.0,,,14990.0,100.0,59369.0,15496.0
1279,Wilmington College,1,1432.0,Moderately difficult,,3.20,,,,,,,,,,82.0,21700.0,
1280,Wilmington University,1,8440.0,Noncompetitive,99.0,Not reported,,,,,,8978.0,,,,42.0,4409.0,17486.0
1281,Wilson College,1,571.0,Moderately difficult,53.0,3.45,,,36189.0,,,24595.0,,,11594.0,73.0,20606.0,38217.0
1282,Wingate University,1,2084.0,Moderately difficult,70.0,3.43,,,48746.0,,,33166.0,,,10780.0,77.0,32802.0,30170.0
1283,Winona State University,0,7437.0,Moderately difficult,66.0,3.35,,,,18172.0,24093.0,,9426.0,15347.0,8746.0,53.0,8053.0,35434.0
1284,Winston-Salem State University,0,5960.0,Minimally difficult,54.0,3.01,,,,18076.0,28323.0,,8490.0,18737.0,9586.0,51.0,6002.0,10200.0
1285,Winthrop University,0,4887.0,Moderately difficult,67.0,3.95,510.0,546.0,,28798.0,43054.0,,15590.0,29846.0,8948.0,54.0,13587.0,33499.0
1286,Wisconsin Lutheran College,1,992.0,Moderately difficult,90.0,3.38,566.5,582.0,43035.0,,,29725.0,,,10190.0,81.0,24894.0,31002.0
1287,Wittenberg University,1,1857.0,Moderately difficult,72.0,3.40,542.5,593.0,52856.0,,,39500.0,,,10356.0,85.0,35245.0,37154.0
1288,Wofford College,1,1608.0,Very difficult,64.0,3.64,630.0,635.0,62628.0,,,45710.0,,,13225.0,85.0,39226.0,31865.0
1289,Woodbury University,1,1059.0,Moderately difficult,66.0,3.33,521.5,516.5,58884.0,,,41182.0,,,12068.0,69.0,34082.0,34285.0
1290,Worcester Polytechnic Institute,1,4668.0,Very difficult,42.0,3.89,710.0,670.0,67504.0,,,50530.0,,,14774.0,82.0,36445.0,
1291,Worcester State University,0,5380.0,Moderately difficult,78.0,3.32,550.0,552.0,,26491.0,32571.0,,10161.0,16241.0,12262.0,74.0,16035.0,28759.0
1292,Wright State University,0,12115.0,Minimally difficult,97.0,3.34,560.0,565.0,,25116.0,34260.0,,9254.0,18398.0,11518.0,64.0,10408.0,28374.0
1293,Xavier University,1,4633.0,Moderately difficult,73.0,3.52,,,54310.0,,,38530.0,,,12780.0,67.0,24999.0,40868.0
1294,Xavier University of Louisiana,1,2293.0,Moderately difficult,64.0,3.40,530.0,541.5,33672.0,,,24419.0,,,9103.0,81.0,9841.0,21821.0
1295,Yale University,1,5746.0,Most difficult,7.0,Not reported,755.0,750.0,69430.0,,,53430.0,,,16000.0,100.0,59676.0,14575.0
1296,Yeshiva University,1,2744.0,Moderately difficult,80.0,3.49,,,61778.0,,,42000.0,,,11950.0,,,24101.0
1297,York College of Pennsylvania,1,4171.0,Moderately difficult,70.0,3.46,550.0,545.0,34500.0,,,20100.0,,,11200.0,66.0,15420.0,41848.0
1298,Young Harris College,1,1034.0,Moderately difficult,48.0,3.15,,,,,,,,,,75.0,24862.0,27123.0
1299,Youngstown State University,0,11524.0,Minimally difficult,68.0,3.37,540.0,541.0,,18539.0,24539.0,,9139.0,15139.0,9400.0,38.0,9629.0,30137.0
