,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1620,University of St. Francis,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1621,University of St. Thomas,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1622,University of Texas Rio Grande Valley,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1623,University of Texas Southwestern Medical Center,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1624,University of the Cumberlands,1.0,30574,Most difficult,17,3.91,715.0,700.0,32000,,,23000,,,9000,80,23315,25198
1625,University of the District of Columbia,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,,8252.0,16388.0,Not reported,Not reported,9198,22964
1626,University of the Incarnate Word,1.0,30574,Most difficult,17,3.91,715.0,700.0,49900,,,32576,,,12824,60,21502,3909
1627,University of the Ozarks,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
1628,University of the Pacific,1.0,30574,Most difficult,17,3.91,715.0,700.0,66847,,,48040,,,13650,66,37879,30586
1629,University of the Potomac,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,13884,,,Not reported,Not reported,Not reported,Not reported
1630,University of the Sciences in Philadelphia,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1631,University of the Southwest,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
1632,University of the West,1.0,30574,Most difficult,17,3.91,715.0,700.0,22524,,,15440,,,7084,Not reported,Not reported,Not reported
1633,University of Toledo,0.0,30574,Most difficult,17,3.91,715.0,700.0,,21229.0,30589.0,,9795.0,19155.0,11434,61,11788,25708
1634,University of Valley Forge,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1635,University of Vermont,0.0,30574,Most difficult,17,3.91,715.0,700.0,,34210.0,58450.0,,18276.0,42516.0,12492,73,27726,32950
1636,University of Virginia,0.0,30574,Most difficult,17,3.91,715.0,700.0,,31506.0,62335.0,,16146.0,46975.0,11220,100,30308,24682
1637,University of Washington,0.0,30574,Most difficult,17,3.91,715.0,700.0,,27848.0,53229.0,,11207.0,36588.0,12798,74,16087,20094
1638,University of West Florida,0.0,30574,Most difficult,17,3.91,715.0,700.0,,20652.0,32920.0,,6360.0,18628.0,9942,66,10648,Not reported
1639,University of West Georgia,0.0,30574,Most difficult,17,3.91,715.0,700.0,,25537.0,39019.0,,7354.0,20836.0,10488,52,8411,29413
1640,University of Western States,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1641,University of Wisconsin-Eau Claire,0.0,30574,Most difficult,17,3.91,715.0,700.0,,20349.0,28625.0,,8820.0,17096.0,7813,82,9319,26800
1642,University of Wisconsin-Green Bay,0.0,30574,Most difficult,17,3.91,715.0,700.0,,19546.0,27396.0,,7878.0,15728.0,7306,80,9325,22664
1643,University of Wisconsin-La Crosse,0.0,30574,Most difficult,17,3.91,715.0,700.0,,17706.0,26075.0,,9233.0,17602.0,6331,69,8006,26706
1644,University of Wisconsin-Madison,0.0,30574,Most difficult,17,3.91,715.0,700.0,,26025.0,52275.0,,10555.0,36805.0,11114,76,19150,28229
1645,University of Wisconsin-Milwaukee,0.0,30574,Most difficult,17,3.91,715.0,700.0,,23180.0,34460.0,,9588.0,20868.0,10792,44,8204,37979
1646,University of Wisconsin-Oshkosh,0.0,30574,Most difficult,17,3.91,715.0,700.0,,15312.0,22886.0,,7622.0,15196.0,7690,62,6455,32502
1647,University of Wisconsin-Parkside,0.0,30574,Most difficult,17,3.91,715.0,700.0,,20673.0,28662.0,,7649.0,15638.0,8026,68,9687,28504
1648,University of Wisconsin-Platteville,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18919.0,26770.0,,7543.0,15394.0,7526,Not reported,5809,15785
1649,University of Wisconsin-River Falls,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18704.0,26277.0,,8013.0,15586.0,6576,51,7111,27684
1650,University of Wisconsin-Stevens Point,0.0,30574,Most difficult,17,3.91,715.0,700.0,,20702.0,28970.0,,9734.0,18002.0,7290,79,9274,31715
1651,University of Wisconsin-Stout,0.0,30574,Most difficult,17,3.91,715.0,700.0,,19818.0,27785.0,,9456.0,17423.0,6744,81,10396,30409
1652,University of Wisconsin-Superior,0.0,30574,Most difficult,17,3.91,715.0,700.0,,19599.0,27172.0,,8109.0,15682.0,6730,82,10804,30223
1653,University of Wisconsin-Whitewater,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18228.0,26801.0,,7692.0,16265.0,6786,57,7785,28050
1654,University of Wyoming,0.0,30574,Most difficult,17,3.91,715.0,700.0,,20000.0,32090.0,,5400.0,17490.0,10320,67,11258,24474
1655,Upper Iowa University,1.0,30574,Most difficult,17,3.91,715.0,700.0,40470,,,30450,,,8460,58,17291,28927
1656,Urbana University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,70,13141,21322
1657,Ursinus College,1.0,30574,Most difficult,17,3.91,715.0,700.0,70052,,,53610,,,13120,83,43351,42113
1658,Ursuline College,1.0,30574,Most difficult,17,3.91,715.0,700.0,46166,,,32390,,,10776,84,30043,29365
1659,Utah State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18670.0,32751.0,,7424.0,21505.0,6400,70,11748,21080
1660,Utah Valley University,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,,5726.0,16296.0,Not reported,66,7672,18880
1661,Utica College,1.0,30574,Most difficult,17,3.91,715.0,700.0,35794,,,21382,,,11248,62,16054,29054
1662,Valdosta State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,20088.0,30874.0,,6410.0,17196.0,7900,96,17078,27233
1663,Valencia College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1664,Valley City State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18750.0,28290.0,,7626.0,17166.0,6446,76,12872,27460
1665,Valparaiso University,1.0,30574,Most difficult,17,3.91,715.0,700.0,56900,,,41820,,,12260,94,32265,38265
1666,Vanderbilt University,1.0,30574,Most difficult,17,3.91,715.0,700.0,67344,,,49816,,,16234,100,52794,22854
1667,VanderCook College of Music,1.0,30574,Most difficult,17,3.91,715.0,700.0,45718,,,28434,,,12074,Not reported,19955,35559
1668,Vanguard University of Southern California,1.0,30574,Most difficult,17,3.91,715.0,700.0,47810,,,35100,,,9950,Not reported,16517,24840
1669,Vassar College,1.0,30574,Most difficult,17,3.91,715.0,700.0,70590,,,56960,,,13550,100,55903,21473
1670,Vaughn College of Aeronautics and Technology,1.0,30574,Most difficult,17,3.91,715.0,700.0,47308,,,26640,,,14724,66,8860,37709
1671,Vermont College of Fine Arts,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1672,Vermont Law School,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1673,Vermont Technical College,0.0,30574,Most difficult,17,3.91,715.0,700.0,,29541.0,42573.0,,15971.0,29003.0,10920,49,11876,24480
1674,Villa Maria College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,23010,,,Not reported,Not reported,Not reported,22658
1675,Villanova University,1.0,30574,Most difficult,17,3.91,715.0,700.0,70878,,,53308,,,14020,83,43152,35552
1676,Vincennes University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1677,Virginia Commonwealth University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,29522.0,50170.0,,14490.0,35138.0,10428,57,13392,32617
1678,Virginia Military Institute,0.0,30574,Most difficult,17,3.91,715.0,700.0,,31244.0,58088.0,,18862.0,45706.0,9482,80,28137,31893
1679,Virginia Polytechnic Institute and State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,26764.0,44448.0,,13620.0,31304.0,8934,55,10709,31494
1680,Virginia State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,20264.0,30784.0,,9056.0,19576.0,11208,67,11649,28250
1681,Virginia Union University,1.0,30574,Most difficult,17,3.91,715.0,700.0,26396,,,17448,,,8598,48,14427,34216
1682,Virginia Wesleyan University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1683,Viterbo University,1.0,30574,Most difficult,17,3.91,715.0,700.0,38030,,,27970,,,9060,Not reported,Not reported,Not reported
1684,Voorhees College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,52,7569,13383
1685,Wabash College,1.0,30574,Most difficult,17,3.91,715.0,700.0,58770,,,44720,,,10500,97,40879,35726
1686,Wade College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1687,Wagner College,1.0,30574,Most difficult,17,3.91,715.0,700.0,62131,,,45380,,,13650,76,30427,Not reported
1688,Wake Forest University,1.0,30574,Most difficult,17,3.91,715.0,700.0,73254,,,53322,,,16032,100,50820,36863
1689,Waldorf University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1690,Walla Walla University,1.0,30574,Most difficult,17,3.91,715.0,700.0,39060,,,28035,,,7455,98,23436,32181
1691,Walsh College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,16935,,,Not reported,Not reported,Not reported,Not reported
1692,Walsh University,1.0,30574,Most difficult,17,3.91,715.0,700.0,40660,,,29980,,,10680,69,16848,24753
1693,Warner Pacific College,1.0,30574,Most difficult,17,3.91,715.0,700.0,37406,,,24500,,,9300,65,18596,26540
1694,Warner University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,22618
1695,Warren Wilson College,1.0,30574,Most difficult,17,3.91,715.0,700.0,51100,,,36280,,,10980,90,30095,25740
1696,Wartburg College,1.0,30574,Most difficult,17,3.91,715.0,700.0,55610,,,43930,,,9280,81,32244,39559
1697,Washburn University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18014.0,29084.0,,8870.0,19940.0,9144,38,9828,23552
1698,Washington & Jefferson College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1699,Washington Adventist University,1.0,30574,Most difficult,17,3.91,715.0,700.0,34530,,,23400,,,8930,38,10442,Not reported
1700,Washington and Lee University,1.0,30574,Most difficult,17,3.91,715.0,700.0,70500,,,52455,,,13925,100,56056,21758
1701,Washington College,1.0,30574,Most difficult,17,3.91,715.0,700.0,63170,,,47006,,,12414,88,39951,32767
1702,Washington State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,27249.0,41675.0,,11391.0,25817.0,11356,64,13103,27094
1703,Washington University in St. Louis,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1704,"Watkins College of Art, Design & Film",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1705,Wayland Baptist University,1.0,30574,Most difficult,17,3.91,715.0,700.0,33190,,,20070,,,7864,43,13003,29555
1706,Wayne State College,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18863.0,24173.0,,6989.0,12299.0,7668,60,9940,Not reported
1707,Wayne State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,27590.0,43477.0,,13776.0,29663.0,10106,59,12149,28004
1708,Waynesburg University,1.0,30574,Most difficult,17,3.91,715.0,700.0,38500,,,25570,,,10520,81,21068,23944
1709,Webb Institute,1.0,30574,Most difficult,17,3.91,715.0,700.0,70925,,,50175,,,15050,95,50500,17870
1710,Webber International University,1.0,30574,Most difficult,17,3.91,715.0,700.0,41538,,,26116,,,9294,60,20779,27296
1711,Weber State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,20440.0,30227.0,,5840.0,15627.0,8400,Not reported,5560,20312
1712,Webster University,1.0,30574,Most difficult,17,3.91,715.0,700.0,41919,,,27900,,,11050,69,27407,29867
1713,Welch College,1.0,30574,Most difficult,17,3.91,715.0,700.0,33684,,,19012,,,7704,71,5986,19688
1714,Wellesley College,1.0,30574,Most difficult,17,3.91,715.0,700.0,70200,,,53732,,,16468,100,54894,16122
1715,Wells College,1.0,30574,Most difficult,17,3.91,715.0,700.0,56650,,,40700,,,14100,81,35262,36804
1716,Wentworth Institute of Technology,1.0,30574,Most difficult,17,3.91,715.0,700.0,53390,,,33950,,,14190,55,20553,41429
1717,Wesley College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,41,14765,Not reported
1718,Wesleyan College,1.0,30574,Most difficult,17,3.91,715.0,700.0,36030,,,23770,,,10060,80,22938,33345
1719,Wesleyan University,1.0,30574,Most difficult,17,3.91,715.0,700.0,75843,,,57004,,,15724,100,55385,23454
1720,West Chester University of Pennsylvania,0.0,30574,Most difficult,17,3.91,715.0,700.0,,23348.0,34922.0,,10412.0,21986.0,9216,42,7801,35464
1721,West Coast University-Los Angeles,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1722,West Liberty University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18345.0,25985.0,,7380.0,15020.0,9320,73,7824,25000
1723,West Texas A&M University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1724,West Virginia School of Osteopathic Medicine,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1725,West Virginia State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,25443.0,34559.0,,8750.0,17866.0,12486,Not reported,Not reported,Not reported
1726,West Virginia University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,23294.0,39388.0,,8856.0,24950.0,10918,Not reported,6737,32541
1727,West Virginia University at Parkersburg,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1728,West Virginia University Institute of Technology,0.0,30574,Most difficult,17,3.91,715.0,700.0,,22374.0,33558.0,,7464.0,18648.0,11390,Not reported,6617,28859
1729,West Virginia Wesleyan College,1.0,30574,Most difficult,17,3.91,715.0,700.0,46561,,,31640,,,8856,83,30345,31412
1730,Western Carolina University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,17261.0,21261.0,,4220.0,8220.0,9682,60,11207,10038
1731,Western Connecticut State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,26896.0,38698.0,,11344.0,23146.0,13452,46,5781,35177
1732,Western Illinois University,0.0,30574,Most difficult,17,3.91,715.0,700.0,24513,,,11267,,,9630,65,13167,31326
1733,Western Kentucky University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,22768.0,38662.0,,10602.0,26496.0,8343,21,14621,27443
1734,Western Michigan University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,26009.0,28899.0,,12483.0,15373.0,10143,77,14863,47755
1735,Western Nevada College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1736,Western New England University,1.0,30574,Most difficult,17,3.91,715.0,700.0,53759,,,36804,,,13590,76,28388,46591
1737,Western New Mexico University,0.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,64,10491,20300
1738,Western Oregon University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,23684.0,40559.0,,9540.0,26415.0,10415,59,10210,19246
1739,Western State College of Law at Argosy University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1740,Western State Colorado University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,24509.0,35981.0,,10436.0,21908.0,9704,67,10642,28036
1741,Western University of Health Sciences,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1742,Western Washington University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,24083.0,39495.0,,8132.0,23544.0,11466,96,16516,11907
1743,Westfield State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,25120.0,31200.0,,10429.0,16509.0,10948,55,8895,29050
1744,Westminster College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1745,"Westminster College, Missouri",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1746,"Westminster College, Pennsylvania",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1747,Westmont College,1.0,30574,Most difficult,17,3.91,715.0,700.0,64240,,,46594,,,14646,87,38684,35362
1748,Wheaton College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1749,"Wheaton College, Massachusetts",,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1750,Wheeling University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1751,Whitman College,1.0,30574,Most difficult,17,3.91,715.0,700.0,66282,,,51764,,,13118,92,40842,25356
1752,Whittier College,1.0,30574,Most difficult,17,3.91,715.0,700.0,63316,,,47886,,,13970,79,39482,32167
1753,Whitworth University,1.0,30574,Most difficult,17,3.91,715.0,700.0,61088,,,44940,,,11800,85,42556,29442
1754,Wichita State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,24043.0,33224.0,,8271.0,17452.0,11252,67,7724,24630
1755,Widener University,1.0,30574,Most difficult,17,3.91,715.0,700.0,111470,,,93706,,,14736,76,36170,Not reported
1756,Wilberforce University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,Not reported,Not reported,Not reported
1757,Wiley College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,94,15186,12500
1758,Wilkes University,1.0,30574,Most difficult,17,3.91,715.0,700.0,55476,,,36194,,,14682,80,30725,Not reported
1759,Willamette University,1.0,30574,Most difficult,17,3.91,715.0,700.0,65964,,,52074,,,12940,80,38254,30740
1760,William Carey University,1.0,30574,Most difficult,17,3.91,715.0,700.0,27952,,,12300,,,6267,90,15000,17500
1761,William James College,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1762,William Jessup University,1.0,30574,Most difficult,17,3.91,715.0,700.0,44945,,,33550,,,11320,75,29450,28686
1763,William Jewell College,1.0,30574,Most difficult,17,3.91,715.0,700.0,49248,,,34450,,,10130,88,30180,32917
1764,William Paterson University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,29245.0,37445.0,,13060.0,21260.0,11445,Not reported,11808,31105
1765,William Peace University,1.0,30574,Most difficult,17,3.91,715.0,700.0,41600,,,30500,,,11100,Not reported,26208,7386
1766,William Penn University,1.0,30574,Most difficult,17,3.91,715.0,700.0,37704,,,25600,,,6952,82,17782,22169
1767,William Woods University,1.0,30574,Most difficult,17,3.91,715.0,700.0,41085,,,24185,,,9700,70,19080,33704
1768,Williams Baptist University,,30574,Most difficult,17,3.91,715.0,700.0,,,,,,,,,,
1769,Williams College,1.0,30574,Most difficult,17,3.91,715.0,700.0,75520,,,57280,,,14990,100,59369,15496
1770,Wilmington College,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,Not reported,,,Not reported,82,21700,Not reported
1771,Wilmington University,1.0,30574,Most difficult,17,3.91,715.0,700.0,Not available,,,8978,,,Not reported,42,4409,17486
1772,Wilson College,1.0,30574,Most difficult,17,3.91,715.0,700.0,36189,,,24595,,,11594,73,20606,38217
1773,Wingate University,1.0,30574,Most difficult,17,3.91,715.0,700.0,48746,,,33166,,,10780,77,32802,30170
1774,Winona State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18172.0,24093.0,,9426.0,15347.0,8746,53,8053,35434
1775,Winston-Salem State University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,18076.0,28323.0,,8490.0,18737.0,9586,51,6002,10200
1776,Winthrop University,0.0,30574,Most difficult,17,3.91,715.0,700.0,,28798.0,43054.0,,15590.0,29846.0,8948,54,13587,33499
1777,Wisconsin Lutheran College,1.0,30574,Most difficult,17,3.91,715.0,700.0,43035,,,29725,,,10190,81,24894,31002
